scorer,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080
6559,313.95795,941.349,0.8339273,350.89563,910.3394,0.9435926,328.30872,888.242,0.92549366,372.3656,913.26935,0.87011427,350.29724,873.9151,0.86434007,385.07938,887.25684,0.9547879,423.69662,866.95044,1.0,542.209,907.65845,1.0
6560,320.7448,947.8699,0.84577155,355.99625,912.70764,1.0,329.31454,892.45917,0.8479079,378.76685,915.0494,0.8168029,353.15533,874.8886,0.8389903,386.21222,888.23126,0.9429533,423.90424,866.8698,1.0,543.45215,907.4343,1.0
6561,336.53104,968.61725,0.6325866,363.29678,923.5194,1.0,333.1278,913.5114,0.9255185,384.28293,915.32367,1.0,350.83447,884.62415,0.97046435,387.08246,887.60394,0.93006617,423.09332,866.25745,1.0,542.34076,905.979,1.0
6562,336.49265,968.6422,0.6356628,363.31744,923.52527,1.0,333.14792,913.7532,0.926623,384.2894,915.3242,1.0,350.79742,884.6723,0.9714964,387.06485,887.6406,0.9299597,423.09967,866.2794,1.0,542.3434,905.97864,1.0
6563,339.36313,972.2448,0.40565816,366.39618,926.20966,1.0,334.5492,918.92786,0.9267607,384.43228,915.98004,0.95815724,348.84616,892.04846,1.0,385.1331,889.0657,0.89296937,422.22293,866.4797,1.0,542.27936,903.4948,1.0
6564,338.76215,971.3216,0.37479687,368.3628,931.22064,0.95745736,336.95715,924.0569,0.92037296,384.28964,916.7274,0.913688,348.6286,895.68604,0.997861,384.64487,888.6181,0.84052485,419.5985,866.7429,1.0,539.7981,902.3606,1.0
6565,338.75406,971.36914,0.37558365,368.39407,931.1815,0.9664609,336.9909,924.0626,0.9213401,384.34357,916.6222,0.91627944,348.5713,895.76184,0.99833673,384.69714,888.60223,0.8390416,419.60333,866.7517,1.0,539.7852,902.25543,1.0
6566,345.45056,969.00903,0.39381504,364.39355,937.8334,0.92108154,333.777,929.64374,0.8531597,385.0824,924.20496,0.9589478,346.29816,898.3304,0.9408499,381.90082,892.4569,0.8980146,417.08548,868.67725,1.0,537.57947,901.0574,1.0
6567,348.49985,975.38983,0.45024326,363.137,943.2207,0.90415907,328.59634,935.03656,0.9409807,381.1387,927.23145,1.0,341.60095,906.08606,0.9285535,376.25046,895.6823,0.88998127,409.8349,873.399,1.0,534.8537,893.5683,1.0
6568,348.63574,975.3885,0.45387238,363.11948,943.224,0.90504676,328.5657,935.063,0.93876517,381.11957,927.2526,1.0,341.5616,906.119,0.92623425,376.2201,895.70337,0.8876098,409.83258,873.4044,1.0,534.85425,893.57056,1.0
6569,347.7094,976.0864,0.506111,360.69962,947.00336,0.9274027,327.75882,939.42285,0.88467056,378.33548,928.2757,0.98092145,338.3304,909.8422,0.98333836,374.48508,897.1154,0.9220254,407.31506,873.81573,1.0,535.7271,889.3296,1.0
6570,319.73184,971.49725,0.4078213,350.21295,955.1319,0.91642964,321.8055,941.0094,0.8519377,372.96863,942.5157,1.0,337.50217,916.385,0.8968845,370.3753,903.1244,0.8441725,401.18762,877.4567,1.0,526.8775,878.845,1.0
6571,319.59424,971.5688,0.40485597,350.11194,955.0912,0.918777,321.70367,941.15314,0.85453427,372.91562,942.62317,1.0,337.44455,916.47253,0.90118575,370.37646,903.1781,0.8422634,401.16367,877.44104,1.0,526.87665,878.8262,1.0
6572,317.68118,973.1729,0.33753413,346.31796,956.54083,0.9413279,316.7407,946.7246,0.93254423,371.04202,947.55237,0.94459313,334.42984,921.9504,0.88871217,367.65643,905.64417,0.8976711,399.09155,878.2571,1.0,522.5147,874.2288,1.0
6573,317.16663,976.4172,0.28289697,341.05356,963.8084,0.8592573,311.70306,950.94977,0.8538935,368.60587,948.8308,0.90769386,328.7069,925.4189,0.88504136,362.83337,907.5716,0.9632368,390.88034,878.4025,1.0,511.08212,855.741,1.0
6574,317.16364,976.41614,0.28290293,341.05618,963.80975,0.8593924,311.70386,950.9508,0.85385096,368.60648,948.8296,0.90772164,328.70285,925.4177,0.8851907,362.83218,907.5647,0.96336704,390.8832,878.3987,1.0,511.04727,855.70044,1.0
6575,308.35938,973.8806,0.2848534,344.06525,963.4361,0.8623031,312.87637,951.33984,0.77892464,367.2551,947.15155,1.0,327.10995,924.64014,0.8562944,360.4515,908.68097,0.95312804,388.32846,881.6081,1.0,508.65402,852.4107,1.0
6576,343.18777,972.61743,0.302989,345.44113,958.3341,0.9011164,312.99387,945.5304,0.9325855,369.2961,945.0077,0.9851544,328.65027,919.3942,0.8946502,360.42044,907.4393,0.97039646,387.1944,882.1639,1.0,507.14056,851.5943,1.0
6577,343.25934,972.65234,0.30169696,345.4431,958.3621,0.901549,312.99484,945.54395,0.9312719,369.37277,944.9488,0.9825889,328.62585,919.3553,0.8917042,360.33646,907.43054,0.96893495,387.175,882.26263,1.0,507.1503,851.60443,1.0
6578,343.71866,972.7044,0.2932427,346.03015,958.4023,0.868268,313.14383,944.1514,0.86789525,369.72458,944.4499,0.9812604,329.76785,919.0722,0.8816337,360.79486,906.8952,0.972909,387.0797,882.2601,1.0,506.61453,852.25256,1.0
6579,342.66748,973.17535,0.23940878,341.2236,957.587,0.8421374,313.07288,937.18225,0.8234705,367.0384,946.08875,0.94896346,330.11017,917.8778,0.86286,362.04984,906.9121,1.0,389.17184,882.1445,1.0,503.56,852.50854,1.0
6580,342.60056,973.3217,0.2455908,341.24554,957.44104,0.8373917,313.07672,937.2297,0.8239577,367.0091,946.0227,0.9532904,330.09357,917.8421,0.86500204,362.08133,906.8464,1.0,389.1477,882.1548,1.0,503.5508,852.4817,1.0
6581,341.8366,973.3936,0.24611881,338.49023,958.5857,0.8841179,312.3256,937.4104,0.78581464,364.8112,950.359,0.88491565,329.64426,919.1011,0.83593786,363.09338,907.2313,0.9872184,391.90994,880.04816,1.0,503.31815,853.26953,1.0
6582,343.8131,972.63477,0.29824498,337.4815,957.9975,0.794004,309.73532,933.96765,0.63187677,362.5535,949.8228,0.8647556,328.55115,918.568,0.6951981,363.2571,907.323,1.0,391.94797,880.30194,1.0,503.25504,853.204,1.0
6583,343.81985,972.64825,0.29912317,337.48462,957.9967,0.7926728,309.67767,933.9745,0.6268796,362.54486,949.8237,0.8648252,328.49054,918.6201,0.6929717,363.2497,907.33484,1.0,391.94824,880.30304,1.0,503.2599,853.2048,1.0
6584,346.17093,969.89154,0.44963145,339.3291,956.1257,0.7666487,309.03867,933.24316,0.5308076,363.1038,946.7445,0.88846195,324.88037,919.69135,0.627174,361.98926,906.75494,1.0,391.6023,880.5333,1.0,504.52554,853.87573,1.0
6585,341.62894,967.4568,0.42271262,340.952,950.1135,0.7608015,312.209,932.57025,0.53041303,364.92188,939.6124,0.97595423,329.40378,912.60004,0.77726084,362.86267,904.7863,1.0,392.42496,880.4813,1.0,503.56113,853.6732,1.0
6586,341.61984,967.46356,0.42177764,340.95593,950.11554,0.76071274,312.22308,932.6327,0.529107,364.91867,939.6201,0.97619414,329.40414,912.65137,0.77660006,362.8627,904.78687,1.0,392.42126,880.4859,1.0,503.5683,853.6738,1.0
6587,341.6102,971.90686,0.17813148,342.79773,951.39636,0.82740176,309.68814,934.6418,0.72786736,366.73004,938.5349,0.93991065,330.28494,910.7129,0.8484255,363.34494,904.56854,1.0,392.10916,880.48773,1.0,503.18796,854.4354,1.0
6588,307.95917,970.5611,0.2785532,340.9102,956.06537,0.96376735,312.01236,942.029,0.8584895,365.3812,942.0259,1.0,328.29608,916.8587,0.838756,361.88806,905.20654,1.0,391.10272,881.3283,1.0,502.61765,853.7686,1.0
6589,313.22305,962.6421,0.26349863,340.9055,956.0281,0.96178037,312.0249,942.05853,0.86375153,365.29108,942.0753,1.0,328.31964,916.84955,0.83779025,361.899,905.21204,1.0,391.12064,881.293,1.0,502.61844,853.7545,1.0
6590,306.65646,975.5691,0.23817424,341.49628,960.631,0.85267204,311.67203,946.6739,0.87960553,364.82895,942.8947,0.99372625,326.58588,917.9667,0.7844564,361.03864,906.12683,1.0,390.3502,881.37177,1.0,502.58264,854.07214,1.0
6591,319.23608,978.1319,0.36064142,344.17093,963.4874,0.9129563,311.989,951.35876,0.7928723,364.20633,944.97925,0.99670947,325.4194,922.42865,0.886352,358.7078,907.7742,0.9424568,387.1758,883.40393,1.0,501.3345,853.53033,1.0
6592,319.2292,978.13116,0.36166573,344.1599,963.4805,0.91330844,312.01724,951.3187,0.7931621,364.20053,944.9837,0.9963847,325.42215,922.42773,0.8871416,358.71524,907.7774,0.94252765,387.17532,883.40265,1.0,501.334,853.5304,1.0
6593,328.35907,976.51965,0.32655823,345.74506,965.75616,0.9047529,315.65524,956.9473,0.72571737,364.27905,945.7085,0.95735806,323.07947,926.76526,0.908389,359.7197,909.6157,0.887994,387.3345,884.3289,1.0,501.41278,854.07153,1.0
6594,330.82367,973.9781,0.36849433,348.70767,964.85175,0.9002748,318.62015,958.06213,0.7107594,366.33194,944.5572,0.95353687,327.70532,927.26245,0.7938238,360.06506,909.6332,1.0,387.7011,885.32635,1.0,500.80127,853.69055,1.0
6595,330.8351,973.96716,0.36786255,348.70953,964.8491,0.8997378,318.6334,958.0693,0.7101561,366.32977,944.5571,0.9543541,327.7137,927.2785,0.79459953,360.04507,909.648,1.0,387.70084,885.325,1.0,500.83466,853.77856,1.0
6596,322.99408,976.3903,0.3955727,349.791,964.50586,0.91982085,319.60468,955.70917,0.79089755,366.5357,944.58575,0.94757813,329.2737,925.39386,0.8128052,360.23413,909.4229,1.0,387.80957,885.47546,1.0,500.68085,853.2942,1.0
6597,314.73965,972.74927,0.4581276,350.45776,959.00244,0.8586918,320.29285,949.1838,0.9046805,367.76886,941.40924,0.95839614,329.95706,920.54596,0.9861669,362.77698,908.18146,1.0,389.61917,884.80084,1.0,500.50974,854.23315,1.0
6598,314.78345,972.8984,0.4497724,350.4891,959.0106,0.85891837,320.24384,949.18866,0.9024857,367.79654,941.39215,0.9546989,329.918,920.5,0.9854483,362.78125,908.1786,1.0,389.6189,884.8011,1.0,500.5131,854.23285,1.0
6599,317.58527,972.5166,0.42421672,348.72858,961.5042,0.8764234,316.18167,946.4293,0.9156083,368.50717,943.2758,0.96891695,330.28317,921.87354,0.9139768,362.63623,907.6791,1.0,389.6138,884.53784,1.0,500.56656,854.30273,1.0
6600,305.7735,969.36017,0.32415912,343.2842,955.0353,0.83517605,310.52786,937.1631,0.76455754,367.64966,941.41235,1.0,328.86703,916.72076,0.75166255,361.48727,907.0575,1.0,389.60165,885.3186,1.0,501.14813,853.66626,1.0
6601,305.4916,969.385,0.314672,343.31784,955.063,0.83758926,310.56558,937.183,0.7623421,367.66727,941.4257,1.0,328.85944,916.7103,0.7492463,361.49167,907.0628,1.0,389.59006,885.32806,1.0,501.14978,853.66144,1.0
6602,342.50504,972.2433,0.25838012,340.1398,952.8553,0.8045572,310.56653,934.8678,0.61446947,364.8562,940.86487,0.93725693,329.3704,912.7129,0.7278458,360.65042,906.77875,1.0,388.58148,885.7509,1.0,499.60693,853.43854,1.0
6603,341.7907,970.71375,0.1939763,340.33087,950.31647,0.751822,311.21585,932.2713,0.565682,365.41476,938.3057,0.9267878,329.58813,911.5973,0.7884525,363.50253,905.9018,1.0,392.95807,885.27704,1.0,498.86618,852.39185,1.0
6604,341.80585,970.71454,0.19663754,340.3156,950.27435,0.7486845,311.2197,932.2575,0.5604042,365.44055,938.3172,0.9264513,329.58438,911.6362,0.78717244,363.50262,905.8938,1.0,392.96036,885.2748,1.0,498.88742,852.3863,1.0
6605,340.34418,969.50104,0.55013114,339.59885,949.79205,0.80883986,311.9849,931.4807,0.445674,363.2422,940.1926,0.89073575,332.50598,910.15106,0.734701,367.86124,903.5769,0.88230234,399.5219,882.09595,1.0,1004.33435,940.4545,0.61091095
6606,288.52954,955.6644,0.7468827,336.2007,938.8517,0.9153711,316.2309,908.27203,0.9216259,362.76892,933.4003,0.8672868,343.27396,899.4919,0.8836899,379.49326,895.5798,0.89071023,420.1977,874.5852,1.0,529.93304,859.1642,0.91586983
6607,288.4951,955.65674,0.75034314,336.18826,938.8583,0.9140102,316.16272,908.2814,0.92577136,362.76462,933.3489,0.8665148,343.30377,899.4816,0.88437766,379.42337,895.5494,0.88986397,420.22134,874.5468,1.0,529.6189,858.5297,0.8849096
6608,290.43115,937.79114,0.81045467,333.16476,931.6887,0.9850469,318.44772,904.9001,0.7347772,361.52667,931.2953,0.8142712,343.52438,894.81274,0.87593216,382.03497,891.86127,0.9195111,424.53998,872.7402,1.0,533.39954,868.5112,0.99230075
6609,299.3641,902.2285,1.0,329.47256,916.22906,0.9717353,334.48926,888.19006,0.93320525,367.4778,925.5677,0.7770788,350.59204,882.56757,1.0,384.99493,890.6966,1.0,426.65884,872.9339,1.0,536.96045,867.3433,1.0
6610,299.30533,902.25433,1.0,329.50452,916.2228,0.9736659,334.95502,887.8422,0.9540725,367.54822,925.5386,0.77873224,351.11285,882.0815,1.0,385.07507,890.69305,1.0,426.6462,872.9379,1.0,537.0288,867.14874,1.0
6611,299.49634,896.773,0.9617571,329.55838,912.3335,0.9720061,335.68817,883.7036,1.0,361.98892,924.0353,0.8173481,356.58566,875.0941,0.84293914,385.15497,890.2455,0.9998551,426.71448,872.94507,1.0,537.98126,870.8344,1.0
6612,302.65536,890.6865,1.0,326.77426,911.0979,0.96756864,335.02087,881.2833,1.0,362.1462,919.6155,0.87577957,355.77136,871.38525,0.98286426,384.35773,888.23456,0.95465773,426.96725,871.9799,1.0,538.716,873.15454,1.0
6613,302.66257,890.6942,1.0,326.77505,911.0946,0.9676606,335.01984,881.2869,1.0,362.18402,919.6123,0.8747305,355.77377,871.3823,0.983155,384.3682,888.2389,0.953846,426.9801,871.9842,1.0,538.67694,873.15173,1.0
6614,301.09305,889.0595,1.0,325.94098,911.7864,1.0,333.5633,881.7141,1.0,360.12943,919.1908,0.833783,354.92886,872.11383,1.0,383.71527,888.56805,1.0,426.18698,872.2817,1.0,538.69727,874.1217,1.0
6615,300.67535,889.5092,0.9866309,323.42984,911.80066,1.0,329.3738,882.245,1.0,355.83145,919.501,0.85559344,352.93488,872.76447,1.0,381.91956,890.458,1.0,425.58426,873.46466,1.0,539.5575,876.33057,1.0
6616,300.67154,889.526,0.9866271,323.42618,911.8031,1.0,329.3773,882.2557,1.0,355.81738,919.4991,0.8545957,352.91656,872.7908,1.0,381.90872,890.4692,1.0,425.5757,873.4622,1.0,539.6068,876.29926,1.0
6617,297.36853,886.07043,0.9529995,319.6853,910.2467,0.9911079,325.7051,882.4381,1.0,353.52698,919.2658,0.84693587,350.13235,873.38367,1.0,379.8254,891.9168,1.0,425.11154,873.6211,1.0,540.6687,877.7421,1.0
6618,286.71002,880.6083,0.9900347,307.86783,906.3489,0.9979444,317.8545,877.43365,1.0,346.2889,917.52875,0.85505897,344.83878,873.597,0.89566946,375.83127,892.6651,0.9056027,422.63647,873.10736,1.0,541.67896,879.8717,1.0
6619,286.6156,880.63696,0.9876723,307.92896,906.4069,1.0,317.7389,878.03217,1.0,346.1884,917.49475,0.84937125,346.73993,872.59216,0.89609754,375.76352,892.7851,0.9002501,422.64798,873.10657,1.0,541.68524,879.86194,1.0
6620,279.4164,877.7833,0.84139824,302.6346,904.04126,0.9248473,313.07083,874.82556,1.0,339.82297,914.9863,0.84112126,343.50385,870.9324,0.9006872,371.81003,891.23566,0.7777467,419.0546,874.33386,1.0,540.7867,882.80963,1.0
6621,263.85953,866.97205,0.89080346,290.03064,897.8492,0.9385849,300.22974,868.10364,1.0,328.94308,912.18713,0.95193136,333.25098,867.547,1.0,362.55142,890.9495,0.9793781,410.69357,880.97766,1.0,1003.7765,942.3768,0.6044516
6622,264.0804,867.15753,0.87818277,289.9596,897.80927,0.93768007,300.18546,868.0966,1.0,328.86765,912.1805,0.95005083,333.2277,867.55914,1.0,362.5364,890.96564,0.9787617,410.6948,880.9803,1.0,1003.77856,942.3551,0.6111277
6623,255.014,866.2362,0.8971722,281.08722,895.0165,0.8878755,293.89307,867.5942,1.0,324.21982,912.86816,0.9998517,328.45294,868.49835,0.92578894,358.60345,892.6529,0.86524874,403.86395,884.38367,1.0,1003.7652,943.01074,0.6614181
6624,248.06453,872.17456,0.8786613,277.9049,897.9362,1.0,285.85956,868.7241,1.0,317.5635,913.1839,0.8938266,317.852,866.5345,0.93137515,353.2184,891.312,0.90002614,396.4603,886.6148,1.0,521.2918,912.87866,1.0
6625,248.0651,872.1749,0.87827563,277.9065,897.9395,1.0,285.87512,868.7491,1.0,317.58047,913.1844,0.8937155,317.8679,866.53894,0.9308337,353.2729,891.3274,0.9020412,396.47336,886.623,1.0,521.5932,912.95557,1.0
6626,246.78893,873.85956,0.93923485,275.2562,898.3571,1.0,284.62527,869.555,1.0,316.16748,912.62067,0.9006877,316.3107,866.15656,0.93314236,352.7345,890.8115,0.8660047,395.69025,886.42194,1.0,521.82684,913.09784,1.0
6627,245.31892,874.87384,0.9617194,273.65378,898.2478,0.9859611,282.5788,869.9313,1.0,314.41043,911.91974,0.9252139,314.31317,866.31824,0.92324126,352.36676,890.6959,0.8627891,395.70624,885.4532,1.0,521.4414,908.7516,1.0
6628,245.30115,874.8478,0.959466,273.63892,898.26526,0.9850216,282.59232,869.90796,1.0,314.4164,911.93097,0.9265163,314.31262,866.31354,0.92231333,352.3614,890.69165,0.8617906,395.7041,885.45624,1.0,521.45715,908.7621,1.0
6629,244.68127,873.5302,0.9647372,274.27295,897.7388,0.9850119,282.14798,869.51996,1.0,313.1241,911.7827,0.93102723,313.08563,865.28326,0.8916325,351.9828,890.6029,0.8407448,396.01965,884.60596,1.0,522.22705,907.30347,1.0
6630,244.56119,871.9228,0.92649055,273.48315,897.6114,0.9349126,282.3993,868.60376,1.0,313.71854,911.794,0.9097478,313.92896,865.6125,0.9004122,353.26825,890.2367,0.8560802,395.78308,885.13983,1.0,520.8867,911.4595,1.0
6631,244.58978,871.84216,0.9296478,273.48428,897.5981,0.9357931,282.3689,868.6079,1.0,313.7376,911.80475,0.91047055,313.91577,865.61505,0.90093064,353.25516,890.24164,0.8564906,395.78162,885.14655,1.0,520.8974,911.4505,1.0
6632,244.4935,873.9329,0.94038993,271.8727,897.1551,0.9348021,281.05225,868.90247,1.0,312.6737,911.7279,0.9305552,312.94687,865.2788,0.8897745,353.08182,890.2546,0.8406383,395.77252,885.16406,1.0,520.6018,914.8408,1.0
6633,244.43509,873.1662,0.8907829,271.59332,896.8843,0.92633593,281.28745,869.0766,1.0,312.26166,911.5612,0.93512636,313.13956,865.7143,0.9031123,352.16473,890.2436,0.7981254,395.22928,885.145,1.0,521.7773,912.0909,1.0
6634,244.43567,873.1537,0.8906611,271.59952,896.89996,0.92602926,281.29532,869.0517,1.0,312.12488,911.54895,0.9367969,313.0937,865.7486,0.90425265,352.0349,890.1763,0.802826,395.21625,885.1309,1.0,521.8145,912.0882,1.0
6635,244.28716,871.76624,0.9251616,273.0484,896.58795,0.9658387,281.67184,868.5518,1.0,312.1376,911.68427,0.947017,313.4724,865.90485,0.8987342,352.17453,890.22034,0.8092982,395.2689,885.18445,1.0,521.9678,911.92236,1.0
6636,242.80888,871.7859,0.9537535,271.25348,895.4541,0.9385307,281.07098,868.81305,1.0,311.49274,911.9123,0.9344459,313.13562,866.04114,0.8974633,352.14957,890.2149,0.80478543,395.2342,885.22534,1.0,521.86316,914.9872,1.0
6637,242.80093,871.7921,0.9536698,271.24988,895.45123,0.9387764,281.06357,868.82495,1.0,311.5121,911.9247,0.9343571,313.1325,866.04407,0.8976531,352.1482,890.21545,0.8044468,395.2226,885.22516,1.0,521.8592,914.99,1.0
6638,243.0934,872.947,0.9513664,271.0849,897.1964,0.9713243,281.4125,868.6081,1.0,311.22687,911.55334,0.962618,312.64993,866.3922,0.90251935,351.3433,890.35315,0.8137497,395.46606,885.5618,1.0,521.9911,917.15326,1.0
6639,243.53253,872.7445,0.95405143,270.98096,896.99817,0.95526236,281.52692,868.5425,1.0,311.34305,911.596,0.9612324,312.70718,866.16486,0.89850295,351.3367,890.3436,0.8122703,395.48688,885.5559,1.0,521.572,915.3225,1.0
6640,243.55423,872.7355,0.95327413,270.98206,897.0011,0.9548332,281.5298,868.54333,1.0,311.32196,911.6134,0.96398103,312.6648,866.1786,0.8994627,351.32294,890.3375,0.8135465,395.48807,885.5559,1.0,521.5756,915.3229,1.0
6641,243.70766,872.7063,0.9479743,270.8194,896.86847,0.95744616,280.68253,869.44556,1.0,311.18137,911.62897,0.95265293,312.71286,866.7348,0.91217446,351.38733,890.4409,0.8129073,395.48065,885.4511,1.0,521.6878,915.6483,1.0
6642,243.9901,872.97943,0.9204675,270.635,896.8834,0.9370218,280.41412,869.9562,1.0,310.01074,912.809,0.95009327,312.23712,866.2915,0.9193537,352.09982,890.192,0.7974231,395.16675,885.57947,1.0,522.0332,916.96954,1.0
6643,243.97308,872.947,0.91227293,270.623,896.8972,0.93452907,280.40878,869.9836,1.0,310.00266,912.81323,0.95110947,312.17978,866.3034,0.9206064,352.05603,890.1686,0.7967561,395.14893,885.61237,1.0,522.0307,917.00287,1.0
6644,243.78685,871.893,0.9302581,270.54587,896.7242,0.9349102,280.45575,869.96814,1.0,310.08917,912.9428,0.9520934,312.1857,866.27295,0.91879284,351.94263,890.1283,0.7997938,395.1569,885.6094,1.0,521.9478,916.9058,1.0
6645,244.12157,872.16235,0.92565966,270.55115,896.4167,0.9273987,280.43143,869.8713,1.0,310.16888,913.00397,0.9556735,312.3331,866.27216,0.9151156,351.9988,890.09705,0.80128187,395.14377,885.6303,1.0,521.79517,918.6598,1.0
6646,244.12813,872.0557,0.9258613,270.66736,896.811,0.9383889,280.47266,869.8891,1.0,310.1853,912.98083,0.9512417,312.35635,866.26215,0.915607,352.0068,890.097,0.80173093,395.14243,885.6321,1.0,521.8239,918.6739,1.0
6647,244.07512,873.3152,0.92669713,270.52206,897.3802,0.96169204,281.25348,869.55676,1.0,312.08914,911.86743,0.9568132,312.92517,865.62805,0.9028479,352.69513,890.30664,0.80779105,395.5319,885.6739,1.0,523.18085,918.2118,1.0
6648,243.79071,874.1309,0.92353237,270.33517,897.4316,0.96601003,280.9937,870.2078,1.0,311.84293,911.7653,0.9482081,312.77063,865.54626,0.89783627,352.67404,890.33264,0.8022558,395.5591,885.6659,1.0,523.389,918.07733,1.0
6649,243.80695,874.1245,0.9238554,270.325,897.42706,0.965493,280.93024,870.22974,1.0,311.85367,911.7484,0.9482741,312.732,865.5486,0.89847076,352.67166,890.3358,0.80201775,395.5574,885.6644,1.0,523.3893,918.09283,1.0
6650,244.15259,874.0436,0.9258616,270.2853,897.3919,0.9706438,281.0848,869.9684,1.0,311.4496,911.67645,0.95402867,313.13608,865.9481,0.8967,352.9823,890.3274,0.8064162,395.8115,885.6319,1.0,523.4076,918.0075,1.0
6651,243.80193,873.13617,0.932492,270.36343,897.3785,0.96734303,281.32565,869.09564,1.0,311.58762,911.72046,0.9526926,313.2881,865.9798,0.89069164,353.02222,890.307,0.8091807,395.78314,885.6875,1.0,523.2533,918.6846,1.0
6652,243.80244,873.1355,0.9324501,270.36414,897.3857,0.96685266,281.32617,869.11383,1.0,311.5827,911.7234,0.9524635,313.27676,865.9891,0.8912329,353.01935,890.3103,0.80909854,395.78665,885.6868,1.0,523.2537,918.6838,1.0
6653,243.58194,873.91974,0.94156754,270.44217,897.08276,0.9378573,280.55252,870.04364,1.0,310.11395,912.8395,0.9245127,312.41174,866.05597,0.9106699,352.85965,890.1844,0.8227503,395.58762,885.4892,1.0,522.3532,918.916,1.0
6654,243.44774,874.38635,0.93972296,270.4354,897.09845,0.9405238,280.47238,870.0903,1.0,310.013,912.84064,0.9284178,312.2249,866.0907,0.9183874,352.7841,890.119,0.8292774,395.5431,885.4753,1.0,522.4112,918.72186,1.0
6655,243.44907,874.387,0.9397955,270.43527,897.09595,0.9404767,280.47412,870.08813,1.0,310.0138,912.8373,0.92849225,312.24533,866.09625,0.9180576,352.79184,890.1145,0.8296363,395.54257,885.47455,1.0,522.41693,918.7179,1.0
6656,243.46764,874.30835,0.93294996,270.5013,897.24744,0.9384551,280.43134,870.23535,1.0,311.71878,911.59174,0.9237886,312.23718,866.1419,0.9193791,352.85083,890.16644,0.8366008,395.5599,885.47546,1.0,522.17926,919.2888,1.0
6657,243.5369,874.0994,0.93753946,270.5124,897.25745,0.93729144,280.44455,870.259,1.0,311.80466,911.56903,0.92251545,312.25528,866.1512,0.9169678,352.82123,890.2114,0.83228076,395.57065,885.39856,1.0,522.2635,919.25305,1.0
6658,243.5384,874.0926,0.9375638,270.5112,897.25684,0.93673056,280.45523,870.2573,1.0,311.707,911.5416,0.9235907,312.22806,866.20886,0.9177127,352.76797,890.14984,0.8387481,395.56863,885.4011,1.0,522.2668,919.2516,1.0
6659,243.2478,874.6204,0.9373089,271.43994,897.0333,0.9660992,280.37183,870.6473,1.0,309.38287,913.2758,0.9373673,312.09937,866.7412,0.91826844,351.85428,890.40186,0.818191,395.5202,885.49713,1.0,521.93805,919.08295,1.0
6660,243.73569,873.5559,0.9556584,271.6748,896.9417,0.96495926,280.44214,870.6902,1.0,309.2848,913.31915,0.9377071,312.11453,866.7845,0.92326415,351.65695,890.5676,0.8127017,395.52637,885.44885,1.0,521.9627,919.1156,1.0
6661,243.7413,873.56274,0.9553534,271.67447,896.94073,0.9649982,280.43607,870.68036,1.0,309.28915,913.30225,0.93814695,312.13663,866.7663,0.92407435,351.6516,890.5651,0.8130763,395.52664,885.4564,1.0,522.09644,919.0885,1.0
6662,243.77069,873.5113,0.96687305,271.064,896.9304,0.960727,280.8169,870.174,1.0,309.26187,913.48016,0.9365416,312.46475,866.9108,0.9150721,351.70493,890.55414,0.8138178,395.51126,885.46454,1.0,522.1004,918.85046,1.0
6663,243.67238,872.88654,0.9660331,271.25217,896.8947,0.95840305,280.8002,870.11743,1.0,309.35806,913.5068,0.93729144,312.58817,866.92596,0.9131572,351.88397,890.4764,0.81752783,395.53882,885.4893,1.0,521.7839,919.672,1.0
6664,243.67387,872.88794,0.9657189,271.25363,896.89325,0.9580944,280.79758,870.125,1.0,309.3559,913.5097,0.93665963,312.58264,866.92004,0.91331613,351.88293,890.4771,0.8176884,395.54077,885.4867,1.0,522.04956,919.67725,1.0
