"","Nose_x","Nose_y","Nose_p","Ear_left_x","Ear_left_y","Ear_left_p","Ear_right_x","Ear_right_y","Ear_right_p","Lat_left_x","Lat_left_y","Lat_left_p","Lat_right_x","Lat_right_y","Lat_right_p","Center_x","Center_y","Center_p","Tail_base_x","Tail_base_y","Tail_base_p","Tail_end_x","Tail_end_y","Tail_end_p"
"3992",352.5687,826.70386,1,332.80667,858.639,1,360.2074,856.93823,1,324.57928,878.742,1,374.18198,862.00397,0.96001685,354.1953,889.4186,1,373.85794,905.9627,1,491.47018,903.6626,1
"3993",352.1506,826.89233,1,332.80347,858.6665,1,360.12994,856.949,1,324.5714,878.7248,1,374.22183,862.108,0.9566161,354.23212,889.2909,1,374.2918,905.8796,1,491.4382,903.71014,1
"3994",352.15173,826.8933,1,332.80283,858.66705,1,360.1312,856.9475,1,324.5715,878.7265,1,374.22467,862.1062,0.9565985,354.2338,889.29193,1,374.29034,905.8782,1,491.43674,903.68536,1
"3995",352.0032,826.36224,1,333.04916,858.3945,1,360.12418,856.9791,1,324.42072,878.06964,1,374.8192,862.63446,0.9561274,354.1913,889.2897,1,374.20465,905.8628,1,491.81772,904.4584,1
"3996",352.15024,826.2645,1,333.10986,858.4114,1,360.0764,856.85077,1,324.36725,878.1943,1,374.82693,861.96594,0.9497696,354.25635,889.21826,1,374.22473,905.8813,1,491.82437,904.3965,1
"3997",352.15317,826.26495,1,333.1108,858.4098,1,360.07877,856.8518,1,324.36566,878.18585,1,374.83017,861.96985,0.9499303,354.25537,889.21924,1,374.22464,905.8862,1,491.83453,904.39874,1
"3998",352.3177,826.11755,1,333.01666,858.41345,1,360.06955,856.82495,1,324.58157,878.283,1,374.92474,862.2518,0.9572185,354.3243,889.1713,1,374.1447,906.0565,1,491.6945,904.41864,1
"3999",352.30038,825.986,1,333.03555,858.6101,1,360.12912,856.89325,1,324.6097,878.36096,1,375.0071,862.58685,0.96820945,354.32907,889.27686,1,374.01007,906.07434,1,491.69983,904.42426,1
"4000",352.0312,825.78186,1,333.18967,858.6509,1,360.2296,856.843,0.9952343,324.6406,878.2374,1,375.30362,862.72186,0.97461736,354.267,889.36487,1,373.79184,906.00824,1,491.7551,904.5456,1
"4001",351.9764,826.00104,1,333.00482,858.01544,1,359.68512,857.1849,1,324.47278,878.04065,1,374.0586,862.4787,0.9888191,354.21924,889.31866,1,374.16644,906.2119,1,491.67758,904.49225,1
"4002",351.8223,825.93634,1,332.87442,858.1988,1,359.65402,857.1257,1,324.4957,878.2656,1,374.07373,862.53516,0.9784812,354.28296,889.4047,1,374.39932,906.4073,1,491.6974,904.54236,1
"4003",351.82077,825.938,1,332.8739,858.19,1,359.65735,857.12354,1,324.53018,878.2558,1,374.07907,862.54083,0.9785675,354.30283,889.4159,1,374.3981,906.4084,1,491.68994,904.5436,1
"4004",351.81137,825.853,1,332.85095,858.20795,1,359.67316,857.1606,1,324.6583,878.1529,1,374.06488,862.3172,0.97482026,354.35925,889.37616,1,374.4362,906.36127,1,491.8216,904.50726,1
"4005",351.94485,825.863,1,332.8464,858.1874,1,359.69873,857.0821,1,324.64395,878.1498,1,374.362,862.15027,0.96497285,354.33746,889.31586,1,374.19437,906.5024,1,491.6058,904.2421,1
"4006",351.93515,825.8691,1,332.86053,858.17883,1,359.68515,857.0556,1,324.6619,878.148,1,374.56128,862.1702,0.96712136,354.3311,889.3441,1,374.18332,906.48126,1,491.60443,904.2405,1
"4007",352.14297,826.24475,1,332.43362,858.4028,1,359.93008,856.30896,1,324.4904,879.22656,1,373.81345,862.1037,0.97037756,354.26733,889.364,1,374.54712,906.4597,1,492.49756,903.9205,1
"4008",352.09958,826.2471,1,332.4124,858.40656,1,359.92465,856.333,1,324.49872,879.1567,1,373.8589,861.82587,0.95983887,354.3139,889.2659,1,374.60202,906.4097,1,492.42197,903.9742,1
"4009",352.1006,826.2553,1,332.41312,858.4043,1,359.9285,856.3417,1,324.5023,879.15027,1,373.8614,861.8139,0.9599843,354.31552,889.2661,1,374.60013,906.40857,1,492.42258,903.9727,1
"4010",352.1485,826.1946,1,332.4758,858.3948,1,359.7288,857.3126,1,324.78598,878.8985,1,373.6614,861.9412,0.96096855,354.4475,889.41144,1,374.52716,906.44696,1,492.15207,903.9057,1
"4011",352.00232,826.1964,1,332.48575,858.3897,1,359.88528,857.2869,1,324.73404,878.87585,1,373.84344,862.09424,0.97006094,354.41235,889.391,1,374.5646,906.42566,1,492.15826,904.00476,1
"4012",352.00275,826.2025,1,332.48532,858.3896,1,359.8855,857.2878,1,324.7348,878.8779,1,373.8486,862.0931,0.97016424,354.41635,889.39075,1,374.56494,906.4253,1,492.15833,904.0041,1
"4013",351.97455,826.17395,1,333.22302,858.5004,1,360.0538,857.0797,1,324.67392,878.1417,1,374.49167,862.4103,0.99218524,354.58234,889.13275,1,374.51776,905.95636,1,492.29855,904.2302,1
"4014",352.01324,826.2489,1,333.17728,858.52545,1,360.04974,856.9991,1,324.65967,878.3882,1,374.53693,862.4082,0.99010086,354.79187,889.10223,1,374.7578,906.18713,1,492.2703,904.25977,1
"4015",352.0026,826.24133,1,333.18304,858.51984,1,360.074,857.00323,1,324.6655,878.3776,1,374.6192,862.43866,0.9900953,354.80255,889.0997,1,374.75443,906.1842,1,492.24197,904.26086,1
"4016",352.1286,826.45776,1,333.08447,858.45764,1,359.9665,857.4317,1,324.73312,878.1832,1,374.72968,862.382,0.9718146,354.6801,889.1402,1,374.74472,906.1232,1,492.23944,904.25665,1
"4017",352.1548,827.03253,1,333.07623,858.464,1,359.9557,857.5193,1,324.66748,878.1646,1,374.72153,862.49,0.9694922,354.6106,889.18634,1,374.7372,906.0669,1,492.35397,904.42615,1
"4018",352.15253,827.0358,1,333.07523,858.46405,1,359.9568,857.5178,1,324.66776,878.1592,1,374.72498,862.49097,0.9697683,354.61005,889.18634,1,374.73724,906.06647,1,492.35312,904.42755,1
"4019",352.14517,826.5677,1,333.13602,858.5578,1,360.43076,856.61475,0.9977515,324.57275,878.89075,1,374.62152,862.6039,0.99362576,354.36798,889.51624,1,374.3149,906.16626,1,492.3399,904.4439,1
"4020",352.3063,826.38776,1,332.8487,858.39136,1,360.26862,856.4808,0.9965144,324.5589,879.0554,1,374.27264,862.08014,0.9715922,354.06363,889.2886,1,373.6909,906.14624,1,492.28052,904.41406,1
"4021",352.23572,826.2708,1,332.84894,858.40576,1,360.34637,856.4399,0.9973534,324.56528,879.0927,1,374.3119,862.0052,0.9664982,354.05557,889.25085,1,373.68768,906.1523,1,492.2798,904.4121,1
"4022",352.1617,826.181,1,332.84235,858.3382,1,360.28668,856.4468,0.9953533,324.7287,879.106,1,374.62305,862.0077,0.96952593,354.1412,889.3508,1,374.17743,906.2234,1,492.42896,904.37085,1
"4023",351.89236,826.1898,1,332.79538,858.52625,1,360.39417,856.79193,1,324.8732,878.9296,1,374.74774,862.1227,0.963315,354.10443,889.4347,1,374.18472,906.1154,1,492.5498,904.2519,1
"4024",351.89432,826.19037,1,332.79736,858.5261,1,360.39575,856.78925,1,324.86426,878.92914,1,374.75293,862.1264,0.9630727,354.09683,889.4328,1,374.2011,906.09344,1,492.54944,904.2531,1
"4025",352.03732,826.67633,1,332.95703,858.3721,1,360.5091,856.7194,0.99794614,324.73886,878.7216,1,374.42255,861.6413,0.9557035,354.36786,889.00574,1,374.50604,905.95123,1,492.35825,903.9825,1
"4026",352.14188,826.42847,1,333.13644,858.2794,1,360.36127,856.91016,0.9994239,324.6588,877.9477,1,374.28354,861.6448,0.9597174,354.25647,889.0058,1,374.62286,905.7949,1,492.31326,903.9396,1
"4027",352.1387,826.4246,1,333.13916,858.2779,1,360.3648,856.89386,0.99915034,324.6664,877.95496,1,374.29282,861.6345,0.96014225,354.23706,889.04315,1,374.4121,905.8571,1,492.3458,903.9256,1
"4028",352.17352,826.19147,1,333.15335,858.2685,1,360.3838,856.82166,0.99652076,324.68503,877.8702,1,374.2482,861.5275,0.9552265,354.19882,889.01825,1,374.4125,905.8438,1,492.00403,903.81805,1
"4029",352.1936,826.2289,1,333.1524,858.2724,1,360.41022,856.82117,0.9951747,324.69186,877.8823,1,374.3396,861.4435,0.9522095,354.2172,889.0274,1,374.3814,905.93024,1,492.18854,903.8729,1
"4030",352.19342,826.2306,1,333.1561,858.2731,1,360.4067,856.81824,0.9951142,324.6894,877.8844,1,374.3382,861.4477,0.9522275,354.22028,889.03033,1,374.37912,905.933,1,492.1526,903.9347,1
"4031",352.13388,826.15295,1,332.97824,858.67993,1,360.07446,856.73773,1,324.58524,878.78705,1,375.11066,862.1647,0.96032536,354.60004,889.3578,1,374.16876,906.3989,1,492.14108,904.4806,1
"4032",352.0393,825.9221,1,332.81696,858.62134,1,360.20132,856.5037,1,324.6947,878.9367,1,375.04245,861.9293,0.94860804,354.6387,889.22705,1,374.13113,906.4344,1,492.23526,904.4749,1
"4033",352.0386,825.9236,1,332.81696,858.62,1,360.20303,856.5048,1,324.69614,878.9427,1,375.0434,861.93396,0.9485866,354.6393,889.2303,1,374.13132,906.4339,1,492.23764,904.47864,1
"4034",351.95123,825.8951,1,332.82596,858.62744,1,360.20624,856.4157,0.9986787,324.6745,878.92365,1,375.04657,862.10315,0.94972587,354.57382,889.2132,1,373.89648,906.48175,1,492.13998,904.52515,1
"4035",351.8213,826.0279,1,332.89243,858.52386,1,360.06503,856.91345,1,324.6417,878.87354,1,374.97006,862.0813,0.9572996,354.49512,889.3516,1,373.89963,906.3546,1,492.2811,904.4992,1
"4036",351.82126,826.0286,1,332.89825,858.5254,1,360.06677,856.9128,1,324.63034,878.854,1,374.96884,862.0833,0.9574143,354.4947,889.35144,1,373.89938,906.3561,1,492.26288,904.50214,1
"4037",351.95703,826.1027,1,333.2035,858.0389,1,360.60318,857.11224,0.9948001,324.61752,878.4407,1,374.81015,862.6514,0.98423505,354.71313,889.20874,1,374.05212,906.3896,1,491.90863,904.39185,1
"4038",351.84848,825.9061,1,333.22345,858.09064,1,360.6758,857.2099,0.9966277,324.64,878.37854,1,374.78748,862.6265,0.9906388,354.74112,889.1801,1,374.1341,906.39935,1,492.05826,904.0387,1
"4039",351.85526,825.9002,1,333.30392,858.10956,1,360.71573,857.2249,0.9981197,324.67694,878.30457,1,374.82974,862.63873,0.9904225,354.73337,889.2046,1,374.12747,906.39655,1,492.0572,904.0397,1
"4040",352.15176,826.21045,1,333.27176,858.11456,1,360.68353,857.229,0.9969821,324.51108,878.3482,1,374.7951,862.6684,0.9907032,354.58377,889.2786,1,374.1155,906.38684,1,492.02353,903.97577,1
"4041",352.127,826.0074,1,333.26288,858.1071,1,360.6994,857.2038,0.99728936,324.48883,878.36694,1,374.77496,862.6342,0.990114,354.56046,889.2638,1,374.09827,906.362,1,492.04913,903.9108,1
"4042",352.11908,826.0065,1,333.2607,858.1083,1,360.69543,857.208,0.9973903,324.4912,878.36664,1,374.787,862.64136,0.9906204,354.56058,889.26306,1,374.10715,906.3533,1,492.03687,903.8843,1
"4043",352.20135,826.5996,1,332.57956,858.24976,1,360.06815,857.2473,1,324.98587,879.36707,1,374.52997,862.24036,0.9829368,354.49802,889.52216,1,373.66238,906.13763,1,492.30328,905.06525,1
"4044",352.11554,826.41437,1,332.56873,858.2679,1,360.11652,857.2618,1,324.96103,879.3435,1,374.5561,862.15985,0.98362243,354.4602,889.5636,1,373.83163,906.1215,1,492.52072,905.0062,1
"4045",352.11472,826.4157,1,332.5692,858.2662,1,360.11703,857.2602,1,324.96405,879.3405,1,374.55554,862.17053,0.98372036,354.45795,889.5703,1,373.82516,906.1192,1,492.51767,905.00696,1
"4046",351.62024,825.99475,1,332.26675,858.20984,1,360.07492,857.0875,1,324.7428,879.2622,1,374.22818,861.73926,0.96692336,354.31293,889.1836,1,373.8385,905.84436,1,492.1717,904.8112,1
"4047",351.77338,826.17194,1,332.27292,858.16974,1,360.0787,857.0745,1,324.75784,879.31885,1,374.3543,861.8454,0.9641853,354.30908,889.1848,1,373.8461,905.83093,1,492.0257,904.8179,1
"4048",351.7718,826.1711,1,332.27335,858.1703,1,360.0797,857.0746,1,324.75565,879.32886,1,374.3529,861.84875,0.9642699,354.30396,889.1923,1,373.8468,905.8289,1,492.0267,904.81744,1
"4049",351.7925,826.33246,1,332.6365,858.64264,1,360.05084,857.2905,1,324.82956,879.35626,1,374.70203,862.7636,0.97692955,354.46384,889.693,1,374.6943,905.97253,1,492.21164,904.4868,1
"4050",351.8704,826.2773,1,332.64517,858.74554,1,360.10205,857.3694,1,324.80362,879.44434,1,374.84567,862.69916,0.9730058,354.45605,889.653,1,374.6405,905.96545,1,491.71475,903.9833,1
"4051",351.86185,826.27704,1,332.64307,858.74524,1,360.10098,857.3719,1,324.80612,879.44995,1,374.846,862.70557,0.9732954,354.45132,889.6573,1,374.63748,905.9622,1,491.71252,903.98517,1
"4052",352.03503,825.8351,1,332.62723,858.3406,1,360.17853,856.74457,0.99506366,324.5092,878.9174,1,375.0672,862.2136,0.9641716,354.34113,889.3639,1,374.61612,905.98535,1,491.75186,903.9675,1
"4053",351.96658,825.83923,1,332.6125,858.31665,1,360.08337,856.7595,0.9957664,324.47964,878.8352,1,374.99362,862.41254,0.97234935,354.35303,889.3399,1,374.58487,906.08746,1,491.7328,903.95184,1
"4054",351.967,825.83984,1,332.6121,858.3151,1,360.0847,856.7596,0.99559975,324.4789,878.8334,1,374.9933,862.41016,0.97234756,354.35345,889.3358,1,374.58475,906.08673,1,491.7319,903.95056,1
"4055",351.67902,826.596,1,333.02908,858.8503,1,360.77982,856.67773,0.9861822,324.8736,878.268,1,375.1655,863.2211,1,354.44098,889.4437,1,374.1755,906.4203,1,492.08063,904.2913,1
"4056",351.8166,826.5278,1,332.98938,858.87665,1,360.7538,856.8184,0.99030447,324.8617,878.19196,1,375.16907,863.35767,1,354.4506,889.33435,1,374.17188,906.3564,1,492.09058,904.3254,1
"4057",351.81842,826.5186,1,332.98892,858.8776,1,360.74954,856.8178,0.9905124,324.87677,878.17914,1,375.1532,863.355,1,354.445,889.3297,1,374.16135,906.3229,1,492.0876,904.3269,1
"4058",351.74936,826.5074,1,332.99277,858.8759,1,360.78735,856.7631,0.98953545,324.8444,878.3289,1,375.12183,863.2924,1,354.4474,889.3146,1,374.15768,906.27295,1,492.0765,904.3294,1
"4059",351.9266,826.5067,1,333.02573,858.0652,1,360.68887,856.1577,0.96742356,324.71997,878.00867,1,375.04395,863.10016,1,354.45428,889.0221,1,374.16492,906.26605,1,492.06464,904.3814,1
"4060",351.92642,826.49963,1,333.02676,858.0658,1,360.689,856.1577,0.96729934,324.72058,878.0115,1,375.04437,863.10394,1,354.45444,889.0275,1,374.1694,906.26483,1,492.06534,904.38074,1
"4061",352.093,826.4116,1,333.3002,858.3788,1,360.30365,856.66376,0.9943837,324.66946,877.9341,1,374.9679,862.31134,0.9833186,354.49326,889.0321,1,374.1149,905.8593,1,492.06973,904.14703,1
"4062",352.18097,826.5708,1,333.39285,858.2896,1,360.35635,856.6892,0.9909742,324.56732,877.82764,1,374.85822,862.2297,0.983394,354.48608,888.997,1,374.25558,905.8369,1,492.04572,904.11304,1
"4063",352.16205,826.6212,1,333.39233,858.29395,1,360.3534,856.6977,0.99154377,324.5645,877.82355,1,374.85596,862.2407,0.9834056,354.4856,888.9979,1,374.25516,905.83716,1,492.0449,904.1091,1
"4064",352.1176,826.5483,1,333.38174,858.2995,1,360.33264,856.6999,0.9943155,324.57474,877.74866,1,374.79044,862.08673,0.98118,354.42355,888.9232,1,374.4422,905.5234,1,492.0896,903.9812,1
"4065",352.2095,826.63135,1,333.34497,858.3098,1,360.28497,856.74884,0.9933328,324.54077,877.6693,1,374.73514,862.0107,0.9742596,354.41235,888.899,1,374.32916,905.5889,1,492.03226,904.01355,1
"4066",352.2085,826.6327,1,333.34506,858.3081,1,360.28345,856.74744,0.99319243,324.5406,877.6726,1,374.7346,862.0169,0.9742819,354.41187,888.8999,1,374.3307,905.5899,1,492.03232,904.01294,1
"4067",351.99728,826.2522,1,333.0281,858.4429,1,360.001,856.9646,0.9965354,324.6948,878.65356,1,374.64935,862.126,0.98306,354.48474,889.32306,1,374.18555,906.111,1,492.03595,904.43536,1
"4068",351.99786,826.2699,1,333.06494,858.4379,1,359.99484,856.9666,0.9964602,324.70477,878.5518,1,374.59735,861.8966,0.9750377,354.5589,889.2078,1,374.17474,906.03973,1,491.92908,904.49927,1
"4069",351.99884,826.2726,1,333.06638,858.44116,1,359.99582,856.96606,0.9963202,324.71716,878.56396,1,374.6034,861.9085,0.9753319,354.57214,889.2087,1,374.17847,906.0392,1,491.9331,904.5093,1
"4070",352.145,825.97546,1,333.0556,858.4279,1,360.0156,856.94226,0.99826884,324.6616,878.615,1,374.62244,861.84827,0.97408867,354.53943,889.18787,1,374.26974,905.9533,1,491.92548,904.6684,1
"4071",352.06213,825.975,1,332.97046,858.25793,1,359.9286,856.9461,0.9991633,324.68628,878.5651,1,374.48944,861.84265,0.97451615,354.38864,889.24,1,374.2393,905.97504,1,491.83173,904.5821,1
"4072",352.06174,825.97736,1,332.969,858.2562,1,359.92953,856.9458,0.99905413,324.69366,878.5629,1,374.48666,861.8468,0.9746294,354.38635,889.2418,1,374.2359,905.973,1,491.83432,904.5776,1
"4073",351.87506,826.4204,1,333.2465,858.15466,1,360.10504,856.84174,0.99719846,324.56656,877.64703,1,374.7158,862.0631,0.97193134,354.29175,889.35724,1,374.30917,906.3701,1,491.6642,904.131,1
"4074",351.8676,826.45337,1,333.25195,858.1413,1,360.10162,856.8588,0.9958869,324.5707,877.5789,1,374.4901,862.13416,0.9765089,354.24725,889.2641,1,374.35944,906.3069,1,491.55728,904.1888,1
"4075",351.8689,826.4524,1,333.25275,858.1383,1,360.10016,856.85754,0.9958291,324.57193,877.5817,1,374.48856,862.137,0.97642124,354.24478,889.2675,1,374.36224,906.3077,1,491.55692,904.1888,1
"4076",351.83823,826.59973,1,333.316,858.11786,1,360.1479,856.95886,0.9962877,324.64282,877.5379,1,374.5517,862.09503,0.97647536,354.38452,889.20703,1,374.31528,906.328,1,492.02106,904.0795,1
"4077",351.92358,826.4139,1,333.25882,858.10846,1,360.16135,856.8845,0.9959583,324.61844,877.58234,1,374.53903,862.0426,0.97273093,354.19238,889.2532,1,374.27448,906.3599,1,492.03577,904.06824,1
"4078",351.92776,826.4185,1,333.25998,858.11017,1,360.15567,856.8831,0.99582577,324.6163,877.5812,1,374.52628,862.0657,0.9738884,354.1937,889.25885,1,374.27603,906.36035,1,492.0269,904.0743,1
"4079",352.2167,826.3562,1,333.1297,858.12103,1,360.1274,856.71344,0.99719656,324.6617,878.2124,1,374.6749,862.6616,0.9903064,354.68634,889.0765,1,374.41638,906.284,1,491.96664,904.5281,1
"4080",352.27338,826.25037,1,333.13446,858.0838,1,360.0925,856.6404,0.9950254,324.67975,878.0364,1,374.51602,862.5729,0.99355906,354.6784,889.0939,1,374.40137,906.3254,1,492.00046,904.483,1
"4081",352.26947,826.2495,1,333.13638,858.0827,1,360.10925,856.6154,0.9945894,324.67688,878.0326,1,374.47308,862.6262,0.99590504,354.6702,889.1045,1,374.40363,906.33246,1,492.09277,904.46356,1
"4082",351.72195,825.9038,1,333.1071,858.1145,1,360.22668,856.2412,0.9917245,324.73294,878.0595,1,374.7064,862.5747,0.99621403,354.71677,889.0334,1,374.42593,906.30695,1,491.95215,904.37054,1
"4083",350.93826,824.12427,1,333.02087,857.81635,1,361.03442,853.756,1,325.97333,880.49316,1,375.84827,860.9093,0.9909619,355.88474,888.6394,1,373.99976,906.2007,1,491.9206,904.47064,1
"4084",350.95294,824.09827,1,333.03217,857.80835,1,361.02502,853.7416,1,325.97665,880.4882,1,375.75635,860.8766,0.9921726,355.8919,888.63135,1,374.00427,906.2035,1,491.9196,904.47,1
"4085",351.24857,821.2813,1,332.89844,857.31836,1,362.1228,852.7962,1,327.4706,881.8335,1,376.72925,860.4155,0.9956729,357.49866,889.6063,1,374.93497,906.8524,1,493.12225,904.3378,1
"4086",349.45038,821.5983,0.9648117,332.1971,857.66187,1,361.24716,853.2607,1,327.40607,881.8601,1,375.83478,860.6985,0.98845154,356.84558,890.1526,1,375.04526,906.9688,1,492.91068,903.9613,1
"4087",349.44092,821.59717,0.964287,332.1886,857.7538,1,361.25363,853.27203,1,327.42886,881.9857,1,375.84894,860.7025,0.98775387,356.85254,890.1914,1,375.04617,906.9655,1,492.909,903.97577,1
"4088",350.1255,822.311,0.98160374,331.44156,859.39514,1,359.57056,856.7197,1,324.80414,881.37085,1,374.1817,862.492,1,355.29385,891.99,1,375.0892,906.3945,1,492.92593,905.62787,1
"4089",352.23187,824.9843,1,331.4457,859.6333,1,359.36884,857.88934,1,324.51727,881.7489,1,374.238,862.9643,1,355.43634,892.17365,1,375.80115,905.88855,1,492.8126,904.0535,1
"4090",352.23557,824.99054,1,331.4281,859.6356,1,359.36447,857.88116,1,324.53085,881.77026,1,374.2388,862.9678,1,355.4478,892.17224,1,375.82144,905.8753,1,492.81882,903.995,1
"4091",351.33713,825.7542,1,331.5369,859.6146,1,359.29202,857.7661,1,324.63412,881.74133,1,374.27213,863.01245,1,355.35907,892.0489,1,375.5824,906.1691,1,492.81763,903.9269,1
"4092",352.35965,825.2209,1,331.22864,859.2292,1,359.28033,857.23773,1,324.59042,881.0938,1,374.0717,862.33185,1,355.04868,891.5164,1,376.06366,905.26776,1,492.81656,904.65,1
"4093",352.3678,825.21655,1,331.23477,859.23944,1,359.27338,857.22156,1,324.59955,881.10974,1,374.06924,862.33325,1,355.05292,891.5203,1,376.06122,905.2672,1,492.8105,904.6477,1
"4094",355.69705,826.4147,1,331.2173,858.98724,1,358.28915,858.09015,1,323.2682,879.72394,1,372.3231,862.71924,1,353.68182,891.80133,1,375.40912,905.49963,1,492.54953,904.2256,1
"4095",354.84418,827.00836,1,331.1852,859.0373,1,357.89157,858.82385,1,323.16238,880.0135,1,372.32556,862.78467,1,353.61,892.07697,1,375.3595,906.1013,1,492.78473,904.8253,1
"4096",354.84485,827.00543,1,331.1837,859.0314,1,357.89777,858.8074,1,323.1716,879.9632,1,372.26462,862.8242,1,353.46957,892.073,1,375.2203,905.6647,1,492.77737,904.77325,1
"4097",355.2204,828.0937,1,331.00156,859.01624,1,358.0001,858.98425,1,322.33826,879.1912,1,371.81708,862.99945,1,352.71228,891.5736,1,375.20883,905.53015,1,492.69052,904.5978,1
"4098",355.17026,826.4112,1,330.97205,858.33765,1,357.8496,859.3729,1,322.8347,878.5716,1,372.57034,863.1501,1,353.2229,891.1904,1,375.60114,905.00305,1,492.18,904.56555,1
"4099",355.16733,826.41187,1,330.9717,858.344,1,357.85513,859.36456,1,322.87387,878.5855,1,372.57175,863.15906,1,353.2358,891.2026,1,375.60196,905.0027,1,492.173,904.5667,1
"4100",358.0009,826.7503,1,331.43454,858.43286,1,358.89197,860.74805,1,324.88306,881.1598,1,373.05798,864.4434,1,353.29507,892.01666,1,375.9176,904.922,1,492.076,904.68634,1
"4101",358.81696,827.1456,1,331.40363,858.06036,1,359.15784,860.6742,1,324.61197,880.20013,1,372.9849,864.3916,1,353.00916,891.745,1,375.6601,904.98737,1,492.1302,904.5425,1
"4102",358.81564,827.14325,1,331.40213,858.05963,1,359.1597,860.6755,1,324.61386,880.19336,1,372.99484,864.40216,1,353.00775,891.73944,1,375.69537,904.93964,1,492.13858,904.5473,1
"4103",358.79037,828.5778,1,332.59937,857.34845,1,359.97052,860.19965,1,323.9139,877.1158,1,371.78458,865.47504,1,351.88983,890.67334,1,373.37405,905.04614,1,491.46237,904.0898,1
"4104",359.04697,828.31116,1,332.48236,857.39417,1,360.24905,860.14294,0.9845126,324.10114,877.5549,1,372.51077,866.0161,1,352.28366,890.631,1,374.03928,905.3752,1,491.54657,904.1341,1
"4105",359.04657,828.30963,1,332.4807,857.3914,1,360.27734,860.1323,0.9843062,324.12772,877.53906,1,372.50934,866.01715,1,352.26877,890.6289,1,374.03677,905.368,1,491.5542,904.12946,1
"4106",358.5317,828.5486,1,332.52066,857.414,1,360.1721,860.02655,0.983754,324.19382,877.3112,1,372.52325,866.07,1,352.23145,890.5754,1,373.69424,905.6826,1,491.4764,904.17365,1
"4107",357.31787,828.22473,1,332.18283,856.9811,1,359.8675,860.00525,0.98907286,324.16824,876.8456,1,371.79468,865.9329,1,351.954,890.55457,1,374.00406,905.92096,1,491.68042,904.02637,1
"4108",357.27698,828.1377,1,332.18173,856.96814,1,359.85764,859.9972,0.9895016,324.15994,876.8524,1,371.8065,865.94,1,351.9585,890.5595,1,374.0047,905.92163,1,491.67603,904.0246,1
"4109",356.6432,828.4782,1,332.9786,858.6655,1,359.7214,859.8086,0.97814727,324.25323,877.62256,1,372.3538,864.7476,1,352.1369,890.8601,1,372.37476,906.2538,1,491.79343,904.1477,1
"4110",356.65118,828.5275,1,332.98233,858.74817,1,359.8949,859.7311,0.98005855,324.3677,877.6018,1,372.3092,864.6195,1,352.15207,890.95593,1,372.521,906.2094,1,491.95538,903.9642,1
"4111",356.6508,828.5282,1,332.9847,858.7484,1,359.89606,859.73315,0.98018706,324.3649,877.5982,1,372.3086,864.6231,1,352.13525,890.95593,1,372.5112,906.2062,1,491.9289,903.98334,1
"4112",356.22104,828.5174,1,332.86725,858.70276,1,359.9609,859.76544,0.9960288,324.387,877.65955,1,372.23105,864.63605,1,352.14236,890.9882,1,372.687,906.14276,1,492.02756,903.7368,1
"4113",355.3803,829.1378,1,332.53552,858.71985,1,359.4389,859.94226,1,324.42636,879.15784,1,371.70123,864.51984,1,352.5613,891.452,1,372.1454,906.6959,1,491.16837,903.9014,1
"4114",355.34326,829.12305,1,332.51797,858.72894,1,359.45938,859.9443,1,324.4097,879.18335,1,371.7387,864.5456,1,352.56534,891.4368,1,372.15054,906.6967,1,491.15796,903.9165,1
"4115",355.36063,829.1135,1,332.5149,858.75836,1,359.46515,860.0071,1,324.39297,879.0651,1,371.84247,864.67114,1,352.59543,891.295,1,372.09195,906.7009,1,491.32068,903.6934,1
"4116",354.9197,829.1785,1,332.58014,858.71326,1,359.49423,859.88416,1,324.24158,878.86865,1,372.23694,864.1143,1,352.34262,891.2276,1,372.12543,906.4491,1,491.06726,904.1206,1
"4117",354.91843,829.1778,1,332.58008,858.7147,1,359.49387,859.8831,1,324.2382,878.8918,1,372.23895,864.1142,1,352.34076,891.2271,1,372.12637,906.4487,1,491.05954,904.1163,1
"4118",354.6515,829.3915,1,332.68777,859.22046,1,359.8557,859.38135,1,324.62762,879.3359,1,372.06314,865.1569,1,352.84045,891.4986,1,372.28644,906.728,1,491.79846,904.8318,1
"4119",354.69598,829.40155,1,332.70532,859.1188,1,359.82452,859.49963,1,324.41678,878.77814,1,372.15244,865.1902,1,352.88535,891.25854,1,372.65732,906.60895,1,491.80667,904.6863,1
"4120",354.71738,829.40466,1,332.69656,859.12103,1,359.83066,859.49255,1,324.44028,878.7399,1,372.15927,865.20135,1,352.90063,891.2729,1,372.6535,906.70386,1,491.80563,904.68445,1
"4121",353.75146,828.61945,1,332.7406,859.0088,1,360.24518,859.20215,1,324.53156,878.71326,1,372.46167,865.399,1,352.68646,891.3928,1,372.737,906.6178,1,491.71286,904.8434,1
"4122",354.82312,829.2039,1,333.08954,858.56616,1,360.31677,859.4828,1,324.2818,877.65424,1,373.21646,865.1116,1,352.50674,890.5415,1,372.3827,906.3596,1,492.11325,904.9143,1
"4123",354.82532,829.21655,1,333.07596,858.5665,1,360.24136,859.5374,1,324.27588,877.644,1,373.20694,865.04236,1,352.51364,890.5322,1,372.3815,906.3585,1,492.113,904.94586,1
"4124",354.71768,829.20685,1,333.07834,858.5234,1,360.17535,859.92676,1,324.20523,877.6641,1,373.1135,865.17236,1,352.38358,890.6877,1,372.38855,906.3737,1,491.8368,904.9428,1
