"","Nose_x","Nose_y","Nose_p","Ear_left_x","Ear_left_y","Ear_left_p","Ear_right_x","Ear_right_y","Ear_right_p","Lat_left_x","Lat_left_y","Lat_left_p","Lat_right_x","Lat_right_y","Lat_right_p","Center_x","Center_y","Center_p","Tail_base_x","Tail_base_y","Tail_base_p","Tail_end_x","Tail_end_y","Tail_end_p"
"9675",809.5978,786.3797,0.8986366,819.29205,821.28674,1,839.8221,799.1,1,834.91534,838.35864,0.9930547,859.8117,795.50165,0.9414239,862.9661,829.6674,1,881.60077,843.91113,1,932.15515,812.32306,1
"9676",809.605,786.384,0.89509964,819.3058,821.2698,1,839.87616,799.104,1,834.8845,838.3449,0.9946548,859.77167,795.46423,0.938704,862.80975,829.71045,1,881.5956,843.9242,1,932.1461,812.3314,1
"9677",803.4595,784.3529,0.9066776,817.0858,818.141,1,835.6953,795.07227,1,831.4012,835.68164,1,854.6724,791.5985,0.96150696,856.9735,825.08813,0.96078783,881.50354,837.9068,1,931.5919,811.8051,1
"9678",804.5448,783.37866,0.93700504,815.7545,818.7519,1,835.682,795.645,1,830.12665,836.9951,1,854.60333,792.09033,0.9761908,856.3493,825.20636,0.9861846,881.04645,835.7245,1,931.5619,811.8928,1
"9679",804.54877,783.3908,0.9343504,815.7587,818.73895,1,835.6815,795.6406,1,830.1099,836.97003,1,854.5947,792.0926,0.9756384,856.33685,825.2086,0.98694,881.0443,835.7262,1,931.5598,811.89484,1
"9680",806.66235,781.3586,1,814.9305,817.9347,1,835.7609,797.2074,1,830.4024,836.7425,1,856.38354,792.7173,0.93699145,856.4343,827.0033,0.9822003,879.91113,839.9277,1,931.5504,812.32196,1
"9681",807.8488,781.8271,0.99579555,814.91144,817.8748,1,835.8636,797.1705,1,830.8217,836.80505,1,856.5423,792.77045,0.9334917,856.57117,827.08887,0.9688759,879.85175,839.9755,1,931.55414,812.33405,1
"9682",807.8407,781.8332,0.9959698,814.8923,817.8637,1,835.8619,797.1724,1,830.82135,836.7668,1,856.53894,792.7789,0.93411607,856.57587,827.0938,0.968347,879.851,839.97327,1,931.55524,812.3289,1
"9683",810.1419,780.551,0.9173099,815.0899,818.179,1,836.67944,797.4969,1,829.9143,837.353,0.98982555,857.1656,793.12994,0.88625216,856.53436,828.1461,0.9876427,879.20386,840.4725,1,931.9418,812.1001,1
"9684",816.936,778.1187,0.90285707,815.2338,815.3553,1,837.741,796.6255,1,828.3442,836.20886,0.99810576,858.54565,794.11816,0.8154662,856.74133,828.26355,0.99140805,879.4607,840.4632,1,931.9856,812.1447,1
"9685",817.0049,778.146,0.8996292,815.214,815.368,1,837.6114,796.63855,1,828.3632,836.21936,0.9985189,858.4593,794.0952,0.8182961,856.7223,828.24536,0.9905163,879.4595,840.46356,1,931.98517,812.1453,1
"9686",820.7246,772.04395,1,816.1337,808.6085,1,839.811,796.3585,1,826.1219,833.4575,1,861.0025,794.73114,0.85660917,858.0533,828.87964,1,878.6278,841.1507,1,931.6178,812.1126,1
"9687",820.4173,769.67847,1,814.86255,808.08936,1,840.1373,795.28564,1,824.3104,833.3342,1,861.0033,796.1134,0.8217319,857.39575,828.3969,1,878.21875,841.25793,1,931.6012,812.05396,1
"9688",820.4179,769.69055,1,814.86664,808.0896,1,840.13525,795.28925,1,824.30365,833.3361,1,860.99945,796.087,0.8229337,857.3773,828.39044,1,878.22687,841.2558,1,931.5926,812.055,1
"9689",819.1827,767.13696,0.9876661,815.47125,805.5294,1,842.13086,791.0617,1,822.8246,830.52637,1,862.0105,794.1871,0.8817356,855.673,826.8973,1,876.65643,840.89716,1,931.43555,811.54315,1
"9690",819.00665,766.91437,0.97838473,815.623,805.4881,1,842.21136,789.80164,1,822.8085,830.1471,1,862.2687,793.6506,0.9035345,855.64606,826.49347,1,876.69965,840.5889,1,931.38873,811.62463,1
"9691",818.79675,766.90393,0.97760886,815.5883,805.46954,1,842.24567,789.7405,1,822.7931,830.1274,1,862.25977,793.63086,0.9040976,855.6589,826.4849,1,876.78186,840.64215,1,931.38837,811.6227,1
"9692",819.19006,767.57056,0.949957,815.709,804.14935,1,844.52704,789.10333,1,822.4642,829.24164,1,862.62274,795.26306,0.85200256,856.2488,826.6623,1,877.48,840.91815,1,931.5208,813.2877,1
"9693",819.2062,767.4668,0.9500433,815.54694,804.2348,1,844.69666,789.13727,1,822.50995,829.418,1,862.97485,795.2484,0.8347343,856.2518,826.7323,1,878.13165,840.78503,1,931.51666,813.2559,1
"9694",819.2125,767.4579,0.95006794,815.54767,804.2383,1,844.6963,789.13513,1,822.5181,829.42773,1,862.96326,795.24567,0.83507204,856.2557,826.7284,1,878.12915,840.78577,1,931.5083,813.2701,1
"9695",816.82544,768.9599,0.96570677,815.94055,805.7192,1,844.2699,788.8675,1,824.3087,831.33954,1,862.79126,794.40045,0.89964926,857.114,826.4815,1,877.8554,840.7431,1,931.5665,812.67084,1
"9696",815.4251,768.83124,0.90695155,815.35675,805.9836,1,843.8193,788.22394,1,824.59784,831.63275,1,862.3546,794.206,0.91204625,856.59454,826.05597,1,877.81696,840.7541,1,931.5543,812.6443,1
"9697",815.42645,768.83167,0.90675163,815.3595,805.9842,1,843.8243,788.2214,1,824.5985,831.6401,1,862.36017,794.2026,0.9122714,856.59204,826.0568,1,877.8177,840.7542,1,931.553,812.6469,1
"9698",815.2844,770.70703,0.97103107,814.7728,807.22687,1,842.01807,789.1202,1,824.8963,832.93085,1,861.6306,792.73175,0.9370265,856.19666,825.56006,1,877.6314,839.64,1,931.83655,812.66125,1
"9699",815.16644,770.9189,0.9679146,814.63275,807.2589,1,841.4129,789.0752,1,824.94196,832.7939,1,861.28094,792.36694,0.94561434,856.14435,825.3022,1,877.5946,839.8347,1,931.7862,812.65173,1
"9700",815.16473,770.9282,0.9684061,814.63074,807.2599,1,841.4135,789.07715,1,824.93414,832.79626,1,861.2793,792.3675,0.94571,856.1429,825.3001,1,877.59546,839.83765,1,931.78094,812.65857,1
"9701",815.01715,771.458,0.9969007,815.6041,808.0632,1,840.6044,789.60425,0.9942274,825.4073,832.52734,1,860.6174,792.7734,0.924736,856.2878,825.2762,1,877.6756,840.03235,1,931.7507,811.73315,1
"9702",809.3144,771.611,0.9256609,814.479,808.61304,1,839.9822,788.23926,1,825.31793,832.30664,1,859.9188,793.1394,0.8887517,856.3661,825.3309,1,877.6016,839.53296,1,931.9595,811.8386,1
"9703",809.28174,771.60443,0.9277406,814.504,808.63684,1,839.9975,788.271,1,825.321,832.2647,1,859.93054,793.15155,0.88689625,856.36163,825.4081,1,877.6732,839.631,1,931.9495,811.8434,1
"9704",799.21326,778.8781,0.8851837,814.74634,814.1279,1,833.0998,791.1454,1,827.4281,834.2418,1,854.4532,792.4738,0.9256084,855.5568,823.6745,0.98296803,878.96277,835.6721,1,932.0448,812.0149,1
"9705",796.3538,778.8306,0.96895903,814.89325,814.2525,1,833.21014,791.0237,1,827.4135,834.07623,0.997582,854.54266,793.3794,0.9229566,856.5129,824.7423,0.9447641,879.899,837.5774,1,932.0075,811.79065,1
"9706",796.34564,778.7649,0.9805676,814.6882,814.37305,1,834.6925,790.656,1,827.525,834.19104,0.994815,854.3881,793.1654,0.93153405,856.5313,824.6116,0.9390128,879.9833,837.7148,1,931.9988,811.8144,1
"9707",795.26685,774.0453,0.97607183,813.43066,813.9174,1,832.5603,789.4566,1,826.4484,832.9528,0.92371994,852.68555,790.7812,0.97023696,854.08,822.87274,1,877.863,832.24884,1,932.354,812.2656,1
"9708",791.771,775.1055,0.9997263,811.86615,813.6226,1,830.90234,788.9016,1,826.2028,832.8525,0.9395861,851.4312,790.1804,0.98482025,853.2993,821.9835,1,877.6056,831.47955,1,932.32166,812.2946,1
"9709",791.7634,775.1128,0.99956715,811.8682,813.6176,1,830.89526,788.9053,1,826.2018,832.8528,0.94004697,851.4208,790.1845,0.9855148,853.303,821.9844,1,877.60504,831.47107,1,932.32166,812.2908,1
"9710",789.0131,776.74274,1,812.6029,814.70087,1,829.354,788.1342,1,825.9424,832.6727,0.93230945,849.85406,788.2336,1,852.17633,820.42584,1,876.1019,831.0888,1,932.28204,812.92084,1
"9711",785.5963,777.448,1,812.0595,815.07306,1,827.11597,787.9398,1,825.98193,832.62354,0.9131478,848.32825,788.3958,1,852.4242,820.1279,0.9789183,876.02386,830.7171,1,932.2291,812.8619,1
"9712",785.59705,777.44586,1,812.0717,815.0772,1,827.1158,787.9324,1,825.99036,832.6144,0.9140834,848.33594,788.38696,1,852.421,820.1197,0.97899455,876.03143,830.7168,1,932.23114,812.8437,1
"9713",785.06573,784.4107,1,813.75555,817.5858,1,825.6694,790.0631,1,827.46906,833.7647,0.96545315,847.1421,786.3505,1,852.4835,819.2675,0.98682517,876.76556,828.53735,1,931.9623,812.68756,1
"9714",784.4231,787.66644,1,813.6439,818.37787,1,823.8761,790.02374,1,828.9426,834.57916,0.9769295,846.91455,787.1826,1,853.38574,818.9185,0.9782011,876.8917,828.9687,1,932.1518,812.62,1
"9715",784.42084,787.66956,1,813.6457,818.37463,1,823.8735,790.0254,1,828.9305,834.5729,0.97644585,846.9151,787.18396,1,853.38055,818.9212,0.978551,876.8897,828.9618,1,932.1523,812.61975,1
"9716",786.5626,790.08624,1,812.3782,817.21246,1,822.917,789.4691,1,828.46405,833.6675,0.9507315,846.7423,788.39435,1,852.9298,819.63995,0.96765214,877.15094,829.11615,1,932.0593,812.0274,1
"9717",787.4445,788.7865,1,812.6022,817.46436,1,823.32404,789.5759,1,828.4545,833.82587,0.956438,846.73193,788.19,1,853.01196,819.44336,0.9672122,877.2509,829.04236,1,932.0764,812.1024,1
"9718",787.4485,788.7366,1,812.611,817.45575,1,823.3225,789.5842,1,828.44275,833.8258,0.9557484,846.72845,788.1911,1,853.00116,819.4395,0.96679074,877.24945,829.0595,1,932.05225,812.0525,1
"9719",789.8634,789.329,0.9935392,811.852,816.0863,1,822.4204,788.82996,1,828.4191,833.4055,0.9474596,846.1749,787.7263,1,853.1914,818.70685,0.96511245,877.1375,829.25885,1,931.82904,812.5033,1
"9720",789.1373,789.48755,1,811.3425,816.16846,1,822.5383,788.70825,1,828.3052,833.41064,0.95044106,846.1996,787.6163,1,853.23004,818.7368,0.9709681,877.10046,829.1806,1,931.891,812.55804,1
"9721",789.13666,789.49146,1,811.3401,816.17285,1,822.53815,788.70374,1,828.31146,833.4192,0.950437,846.19604,787.61566,1,853.2297,818.74164,0.9704807,877.10364,829.1785,1,931.89044,812.55396,1
"9722",791.63574,787.403,0.9521861,812.80786,815.57904,1,824.2211,788.5988,1,828.5486,833.28326,0.9932768,847.32196,787.36383,1,853.3808,819.03174,0.96979535,876.8853,830.14233,1,932.2494,812.5675,1
"9723",792.9728,785.1639,0.8549868,812.3343,814.7207,1,824.68005,788.30084,1,828.2972,833.00415,0.9927589,847.68835,787.7927,1,853.92645,818.97034,0.9761786,876.86945,830.1642,1,932.08746,812.57745,1
"9724",792.98096,785.16785,0.8544788,812.33765,814.72034,1,824.6801,788.3002,1,828.31006,832.99994,0.99302614,847.6809,787.78735,1,853.9322,818.96277,0.9759903,876.87054,830.15906,1,932.0777,812.5798,1
"9725",799.54553,774.27936,0.97365576,809.79065,812.5126,1,830.99725,790.41174,1,825.96814,832.8925,0.89919406,851.6176,789.21387,0.99850476,852.6744,821.3941,1,878.78394,831.021,1,932.2996,811.9119,1
"9726",799.7495,773.4319,0.990759,809.2503,810.8851,1,831.3946,789.65125,1,826.362,831.9446,0.88484865,852.181,791.2393,0.9953139,853.251,821.3843,1,878.9826,830.89154,1,931.7642,812.7778,1
"9727",799.7721,773.42773,0.9889976,809.2166,810.9427,1,831.39453,789.68115,1,826.4955,832.0766,0.88407904,852.2211,791.246,0.99175954,853.3521,821.3085,1,878.9663,830.9611,1,931.85864,812.78674,1
"9728",798.2327,771.9132,1,810.176,810.44836,1,832.3451,789.2902,1,826.01465,831.8785,0.93152225,852.8225,791.0484,1,853.3534,820.7739,1,879.1353,830.2656,1,932.31995,812.4307,1
"9729",797.1574,771.90735,0.9804109,810.449,809.82825,1,832.13385,788.68744,1,825.3854,831.585,0.93030274,852.5406,790.3985,1,853.024,820.3431,1,878.60925,830.366,1,932.2952,812.47986,1
"9730",797.16833,771.8875,0.98064333,810.449,809.8889,1,832.1399,788.691,1,825.42255,831.5896,0.92844284,852.57446,790.4001,1,853.0337,820.3115,1,878.7758,830.1645,1,932.3026,812.4793,1
"9731",799.5269,772.08307,0.9136662,807.8666,807.6537,1,830.66003,786.66907,1,823.72327,830.8785,0.9448696,852.2168,789.63074,0.95352054,853.5304,819.6018,1,878.78906,830.2563,1,931.9305,813.08234,1
"9732",798.0305,771.39343,0.9417312,807.0261,808.1339,1,830.571,786.7806,1,823.4726,831.4875,0.94871014,851.8559,789.2491,0.94858027,853.3025,819.5612,1,878.7295,830.3619,1,932.1749,812.93536,1
"9733",798.0395,771.39014,0.94177234,807.02686,808.1195,1,830.56647,786.77893,1,823.48456,831.5409,0.9490505,851.8669,789.24646,0.948255,853.2943,819.55237,1,878.729,830.3622,1,932.17017,812.93176,1
"9734",796.76605,769.18176,0.913606,806.81714,805.5667,1,829.1722,785.0642,1,823.0188,830.0691,0.97478276,851.52673,789.1997,0.9337096,853.9489,820.15845,1,879.31616,830.86914,1,932.05457,812.2239,1
"9735",793.833,768.1953,0.91331863,805.27606,804.5578,1,828.617,784.0353,1,821.7078,829.72266,1,850.99725,789.26025,0.9311893,853.1204,819.9772,1,878.9164,830.35706,1,931.9989,812.29285,1
"9736",793.81464,768.1947,0.913954,805.2676,804.5664,1,828.621,784.0383,1,821.7053,829.74585,1,850.9964,789.2624,0.9309329,853.11707,819.974,1,878.9152,830.35913,1,931.9993,812.2932,1
"9737",790.4939,764.9943,1,802.8265,803.9034,1,824.6581,782.4912,1,819.0977,824.409,0.981539,847.1941,788.0281,0.99564505,851.2004,818.3323,0.9937387,874.00037,829.7873,1,931.71533,813.26764,1
"9738",788.4506,766.00244,1,801.28296,803.518,1,823.1389,782.0182,1,818.20013,822.9242,0.9520529,845.5262,787.0491,1,849.7872,816.66833,0.9351892,872.8895,828.3031,1,931.5749,813.3094,1
"9739",788.4551,765.99585,1,801.2889,803.5219,1,823.1391,782.024,1,818.1966,822.9265,0.95132095,845.5264,787.0465,1,849.79175,816.6666,0.9342213,872.9241,828.30084,1,931.57336,813.30634,1
"9740",782.81683,770.61096,0.94004095,798.7912,805.67303,1,817.99634,782.6529,1,815.7624,823.50616,0.9668296,842.0991,786.4121,0.9326926,845.1815,815.79114,0.9555662,867.08,826.3835,1,931.6122,812.11755,1
"9741",782.0121,770.9851,0.9444905,797.6388,807.0191,1,816.84375,783.58655,1,814.9957,824.1716,0.9598438,841.4453,786.0412,0.938989,842.70197,815.3409,0.93610966,866.1595,826.9486,1,931.5743,812.0876,1
"9742",782.00354,770.9932,0.9450609,797.6318,807.1245,1,816.8638,783.60535,1,814.9886,824.15594,0.95776486,841.45447,785.9834,0.93920743,842.7066,815.3337,0.9350948,866.1647,826.9597,1,931.5791,812.08374,1
"9743",778.38385,769.4553,0.9862318,796.9935,808.35547,1,816.40826,784.202,1,814.6323,824.1448,0.95472276,837.9687,783.85156,0.95799303,841.8109,815.8308,0.9417187,864.7017,823.62866,1,932.4117,812.3014,1
"9744",776.5109,770.5477,1,795.6452,807.19135,1,813.52325,781.93384,1,813.34503,823.8597,0.9485564,835.0849,779.4838,0.9697112,840.97284,812.9212,1,864.657,821.0902,1,932.0833,812.62476,1
"9745",776.5033,770.56464,1,795.6508,807.1928,1,813.5136,781.9404,1,813.3396,823.85785,0.94804275,835.10956,779.45245,0.9715477,840.97003,812.91724,1,864.6556,821.0851,1,932.08356,812.6208,1
"9746",768.28204,772.247,1,794.59467,804.9378,1,807.0946,776.07733,1,812.417,820.5105,1,829.61066,774.8966,0.9950616,836.507,806.919,0.94547737,862.67566,814.43304,1,932.6311,812.36505,1
"9747",765.9002,770.5418,1,792.7402,803.2177,1,804.67395,774.20197,1,810.17523,819.52423,0.9341763,826.4809,773.58856,0.946772,834.29425,805.5007,0.97131616,861.00726,811.90106,1,932.73914,812.43756,1
"9748",765.9238,770.5082,1,792.7298,803.19995,1,804.6334,774.20496,1,810.19507,819.5464,0.93495667,826.44666,773.57526,0.9485488,834.34326,805.4617,0.9716017,861.0147,811.9012,1,932.71564,812.4373,1
"9749",767.4504,767.9938,1,789.8314,802.43774,1,802.29047,775.47955,1,808.45703,818.5003,0.8816063,827.2045,771.944,0.9899714,833.64954,803.8373,0.9038251,859.2622,809.3867,1,932.3176,813.14374,1
"9750",768.50964,764.5438,0.93343264,788.5565,800.1668,1,802.17126,773.9844,1,806.29285,817.8143,0.86876696,825.8194,773.36786,0.9796652,833.9656,803.77905,0.8859378,859.21423,809.49225,1,931.9022,813.7368,1
"9751",768.51056,764.54126,0.93323433,788.55225,800.1605,1,802.17004,773.9864,1,806.2862,817.8083,0.8679705,825.81433,773.3634,0.9791149,833.963,803.7763,0.8859754,859.2176,809.4909,1,931.9033,813.728,1
"9752",773.9071,758.16516,0.9973755,787.3457,795.4214,1,804.1594,772.95166,1,803.3222,815.5146,0.9227877,827.24756,771.92816,1,828.80646,802.64294,0.92788213,857.19226,808.23694,1,931.90314,813.03986,1
"9753",776.32263,754.7241,0.9081468,786.6135,792.276,1,805.7777,771.2008,1,801.70483,814.7197,1,827.8478,770.5974,0.99478817,827.93335,802.14703,0.9660323,855.8745,810.8229,1,931.2322,812.51733,1
"9754",776.3125,754.6021,0.9069098,786.6053,792.2902,1,805.8284,771.1089,1,801.71075,814.7337,1,827.9822,770.6244,0.9930197,827.94025,802.1903,0.96477693,855.87683,810.82666,1,931.2475,812.5281,1
"9755",775.5708,750.7019,1,783.1944,788.2849,1,805.88586,767.84595,1,796.1344,807.4853,0.94567543,828.8846,771.7473,0.85593784,825.2292,803.4528,1,849.4065,814.4553,1,932.07605,819.15375,1
"9756",773.84894,748.32,1,781.82666,786.08124,1,804.988,766.4619,1,793.9443,805.53925,0.9437781,827.1525,771.7504,0.83302134,823.37146,803.1601,0.98960096,847.45337,814.23096,1,930.63025,818.6897,1
"9757",773.8439,748.29956,1,781.82196,786.08167,1,804.98566,766.4554,1,793.9425,805.54095,0.9436014,827.16254,771.73834,0.83197534,823.3662,803.16187,0.9888415,847.45514,814.2378,1,930.6467,818.6961,1
"9758",772.94916,741.57825,1,779.4294,779.25854,1,803.9359,762.4149,1,787.1415,801.32324,1,824.22253,768.5324,0.89844847,821.14795,801.1888,1,841.70013,814.9649,1,925.33014,812.76294,1
"9759",775.2218,736.58344,0.91705024,776.552,775.7112,1,805.1178,760.1821,1,786.2627,800.3983,1,823.97565,768.39844,0.9156594,819.9753,799.2646,1,840.8402,814.02026,1,925.2062,812.6071,1
"9760",775.15704,736.523,0.9245621,776.5574,775.751,1,805.1334,760.20593,1,786.274,800.41486,1,823.9891,768.39264,0.91614795,819.995,799.2477,1,840.83496,814.0239,1,925.20593,812.6034,1
"9761",778.1141,733.0109,0.95395213,778.42505,770.5397,1,805.75464,758.6007,1,783.2962,793.12726,0.9731488,824.56946,767.94257,0.93907773,818.85516,797.9446,1,838.382,815.2246,1,924.54944,815.6442,1
"9762",774.3094,734.1415,0.94554174,778.25726,768.858,1,804.72144,756.2889,1,782.9833,791.6129,1,823.3148,766.6836,0.9670409,817.9405,796.69434,1,837.59906,815.10443,1,922.8385,816.97577,1
"9763",774.2475,734.21497,0.94736254,778.2668,768.8507,1,804.72955,756.29224,1,782.94446,791.5725,1,823.26807,766.64374,0.9659047,817.8985,796.676,1,837.68146,815.14453,1,922.8822,816.73816,1
"9764",764.96545,739.2765,1,776.31775,769.54333,1,799.6343,754.0114,1,783.1207,792.7337,1,819.2934,764.04034,0.96169096,816.2965,795.5793,1,835.14935,813.8901,1,921.52185,819.1443,1
"9765",760.58026,741.5935,1,775.95386,770.18646,1,798.1754,753.28925,1,783.4356,793.18,1,817.541,762.5551,0.94285905,815.19836,794.56824,1,834.70325,812.09015,1,920.758,819.8184,0.998406
"9766",760.5524,741.6073,1,775.9746,770.2593,1,798.18787,753.3027,1,783.4486,793.2569,1,817.54315,762.5562,0.9428833,815.13666,794.5392,1,834.679,812.0711,1,920.7629,819.81335,0.99840933
"9767",756.66504,738.0195,1,771.86206,769.8745,1,795.2138,751.9021,1,782.7623,790.79913,1,816.1971,759.15326,0.9423329,814.5159,792.40063,1,835.2844,807.3648,1,921.5533,819.9137,1
"9768",754.6104,738.5687,1,771.75336,766.8885,1,791.27216,747.55316,1,781.58734,788.8173,1,813.7223,755.94006,0.981936,813.10876,788.0961,1,834.6937,803.6275,1,921.17096,818.0998,1
"9769",754.6259,738.54974,1,771.7548,766.89026,1,791.27277,747.557,1,781.604,788.83777,1,813.7223,755.94116,0.9823305,813.1076,788.10223,1,834.69745,803.62756,1,921.1606,818.1573,1
"9770",751.95703,745.6658,0.913934,771.0414,769.16675,1,789.2835,746.4414,1,781.5461,790.1096,1,811.2668,755.6035,0.88912725,811.01294,787.0421,1,833.17413,801.44727,1,83.99513,377.03317,0.26449126
"9771",750.3245,747.7916,0.938332,770.40686,771.7053,1,788.6389,748.38525,1,780.5506,792.1437,1,810.8825,755.53723,0.7995818,810.25665,787.1516,1,833.1619,801.25745,1,84.071175,377.10822,0.25614807
"9772",750.32465,747.814,0.9391619,770.4037,771.7004,1,788.6337,748.40765,1,780.5494,792.1457,1,810.8915,755.54205,0.79814446,810.25287,787.15106,1,833.1605,801.2571,1,84.074615,377.13675,0.27945128
"9773",752.0287,749.35345,0.9027285,769.59937,776.27686,1,786.82227,752.6436,1,783.3238,794.0951,1,810.06287,754.54675,0.75140274,810.80115,787.2813,1,833.4496,800.9606,1,920.1019,825.3766,0.823939
"9774",750.2136,750.2083,0.9072253,768.1238,776.5027,1,785.4965,753.76666,1,783.0207,794.24365,1,808.6592,754.41486,0.7469105,810.7677,786.8231,1,833.5745,801.07947,1,919.47296,829.756,0.7098954
"9775",750.2246,750.22943,0.9073132,768.13495,776.4972,1,785.46844,753.75745,1,783.0278,794.2577,1,808.66614,754.4115,0.7456363,810.7701,786.82654,1,833.5781,801.07904,1,919.3561,825.96313,0.595017
"9776",748.1963,751.22076,0.9176278,766.7535,780.3691,1,783.1204,755.63586,1,784.1424,796.196,0.9613338,803.95386,752.458,0.7355597,809.77893,787.2828,1,834.2868,801.457,1,921.0542,820.05835,1
"9777",750.93884,751.0182,0.88935864,765.9607,780.6846,1,783.0116,756.10626,1,783.7675,796.55225,0.9623609,804.3659,753.0183,0.786647,809.75543,787.23376,0.9834048,834.21674,801.3828,1,920.95935,819.3217,1
"9778",750.9369,751.0226,0.88958263,765.9569,780.6852,1,783.01306,756.10614,1,783.7699,796.54865,0.9626821,804.3621,753.01904,0.7865736,809.7543,787.23895,0.9833137,834.2202,801.3859,1,920.9593,819.3263,1
"9779",755.29645,752.2377,0.9111048,766.28925,782.46436,1,785.1998,758.85333,1,784.78766,798.06775,0.93153507,806.8528,754.2422,0.8729005,810.11426,788.7599,0.9766078,835.6913,801.04376,1,921.1468,813.3775,1
"9780",757.4337,751.6206,0.9595829,768.1943,781.8986,1,787.32916,757.73755,1,784.8797,799.6352,0.9121407,807.9775,754.9621,0.84611773,810.1147,789.9503,0.9933371,835.80035,800.6414,1,922.65735,811.7848,1
"9781",757.4449,751.611,0.9597264,768.1862,781.8628,1,787.3044,757.743,1,784.8747,799.5723,0.91410244,807.9161,754.9145,0.84860337,810.1021,789.957,0.9936549,835.80145,800.6401,1,922.68915,811.8166,1
"9782",758.0609,749.33105,0.9830563,766.62305,779.4871,1,786.8271,757.5913,1,783.6904,797.662,0.9802236,808.70355,756.8546,0.8846781,810.65625,789.38635,1,834.97064,801.8213,1,922.39923,811.047,1
"9783",757.7019,747.9332,1,767.20526,778.85284,1,786.61664,757.7162,1,783.4605,797.05634,1,808.54425,756.79987,0.8842086,810.60657,789.55566,1,834.92413,801.75323,1,922.87805,810.21,1
"9784",757.7159,747.9187,1,767.2104,778.8513,1,786.6162,757.71704,1,783.47906,797.0599,1,808.5361,756.79016,0.8845672,810.60333,789.5543,1,834.91705,801.75415,1,922.87036,810.24713,1
"9785",753.0594,747.5487,0.9493294,769.269,780.47705,1,787.29065,756.7886,1,784.5092,798.4168,0.9979545,809.4634,758.4882,0.85172725,810.9259,790.0685,1,835.44806,801.7671,1,923.7331,810.55853,1
"9786",749.366,749.11774,0.89985466,769.6471,780.58655,1,787.295,756.5691,1,784.3118,798.8201,0.97988254,809.0103,758.592,0.8309992,810.77277,790.0535,1,835.35297,801.5865,1,923.72296,810.77515,1
"9787",749.3757,749.1134,0.89776427,769.69495,780.56146,1,787.4476,756.6069,1,784.33954,798.8624,0.98308116,809.04407,758.58453,0.82974017,810.7713,790.0923,1,835.34314,801.58655,1,923.7291,810.781,1
"9788",747.2345,747.797,1,771.39795,783.84644,1,787.2268,757.7124,1,784.88947,800.5623,0.9240525,808.2555,758.908,0.94022673,811.01355,790.09235,0.9977821,835.36285,801.5671,1,923.8627,810.00824,1
"9789",745.12427,747.2987,1,769.5036,783.496,1,785.27057,757.62274,1,784.0631,799.9796,0.9364778,806.9264,757.4811,0.96130913,809.9828,789.3205,0.988687,834.6281,800.7017,1,923.8702,809.85724,1
"9790",745.10645,747.3086,1,769.5287,783.49066,1,785.26697,757.62604,1,784.0268,799.96783,0.9362746,806.92255,757.48413,0.96027136,809.9738,789.31525,0.988686,834.6331,800.6998,1,923.89655,809.9008,1
"9791",743.29694,748.6299,1,769.4294,784.1144,1,784.1415,757.1109,1,784.64026,800.2973,0.87856525,805.0122,756.4804,0.95048046,809.5095,788.51044,1,834.38556,800.0783,1,925.6597,805.8073,1
"9792",743.43286,748.94183,1,769.1412,784.21704,1,784.2022,757.051,1,784.7365,800.38403,0.881614,805.01855,756.3621,0.94989043,809.5151,788.2228,1,834.7464,799.81915,1,925.66986,804.66943,1
"9793",743.4802,748.89655,1,769.1465,784.2103,1,784.2246,757.10913,1,784.73773,800.3859,0.8813636,804.9895,756.3394,0.9512627,809.49994,788.20856,1,834.74884,799.82196,1,925.7313,804.65314,1
"9794",744.1138,750.69495,0.9672986,767.95044,784.5632,1,782.7002,756.83716,1,784.2201,799.539,0.9256404,804.069,753.92126,0.9358685,808.9314,788.30286,1,835.1771,799.73846,1,926.3773,803.10223,1
"9795",743.9074,749.8126,1,767.9667,784.34644,1,782.5349,756.95233,1,784.16113,799.36224,0.92096406,803.85095,753.86194,0.94830877,808.9488,788.4298,1,835.12054,799.7167,1,926.4441,803.124,1
"9796",743.9193,749.8082,1,767.96814,784.3483,1,782.5356,756.95636,1,784.1606,799.36316,0.9215869,803.8358,753.8739,0.94902694,808.9447,788.4328,1,835.10925,799.7085,1,926.42554,803.2073,1
"9797",743.13074,751.34686,0.9963668,767.359,785.1321,1,782.08405,756.9826,1,784.66534,799.7168,0.903562,803.403,754.24664,0.95651114,808.9648,788.4239,1,835.46265,799.996,1,927.1001,801.23505,1
"9798",742.23615,749.6768,1,766.6189,784.856,1,781.97046,756.83466,1,783.2857,799.4532,0.9174058,803.18616,754.3037,0.93748665,807.9711,787.8261,0.99212366,834.0495,798.96423,1,927.24,800.9669,1
"9799",742.24634,749.69324,1,766.595,784.8496,1,781.96814,756.8359,1,783.2853,799.45294,0.9182493,803.1851,754.3021,0.9385426,807.97485,787.81396,0.99154943,834.0495,798.96704,1,927.24097,800.9695,1
"9800",736.16327,746.8781,1,763.89374,783.75916,1,777.994,756.47345,1,782.3906,798.7726,0.8706545,801.49445,755.102,1,807.7634,786.51794,0.9643776,832.76447,797.3456,1,927.5061,800.2143,1
